Référence	ContexteGauche	Pivot	ContexteDroit
1721_Montesquieu_LettresPersanes3	la vie de son souverain, s’il	avait	voulu livrer ses places aux ennemis, il en serait quitte aussi
1721_Montesquieu_LettresPersanes3	des assassins qu’un petit prince d’Asie	avait	envoyés pour le faire périr : jusque -là, les rois avaient
1721_Montesquieu_LettresPersanes3	aucune différence : c’est comme s’il	avait	été gouverné successivement par des esprits. Si le détestable parricide de
1721_Montesquieu_LettresPersanes3	détestable parricide de notre grand roi Henri IV	avait	porté ce coup sur un roi des Indes, maître du sceau
1721_Montesquieu_LettresPersanes3	ouï dire que la seule invention des bombes	avait	ôté la liberté à tous les peuples de l’Europe. Les
1721_Montesquieu_LettresPersanes3	était le monarque de la terre qui en	avait	le moins de besoin. J’entendis un jour une femme qui
1721_Montesquieu_LettresPersanes3	rompus mille fois, si l’on n’	avait	imaginé un expédient, qui était que la demande serait faite en
1721_Montesquieu_LettresPersanes3	été si long, que la fin en	avait	fait oublier le commencement. C’est aujourd’hui la mode de ne
1721_Montesquieu_LettresPersanes3	y a eu tel citoyen romain, qui	avait	dix, et même vingt mille esclaves, sans compter ceux qui
1721_Montesquieu_LettresPersanes3	l’imagination ne se révolte. Il y	avait	autrefois dans la Sicile de puissants royaumes, et des peuples nombreux
1721_Montesquieu_LettresPersanes3	: c’était fait des hommes si elle	avait	continué ses progrès avec la même furie. Accablés de maux dès
1721_Montesquieu_LettresPersanes3	devenu sans doute, si l’on n’	avait	été assez heureux pour trouver un remède aussi puissant que celui qu’
1721_Montesquieu_LettresPersanes3	était défendue : et en cela, elle	avait	un très-grand avantage sur la religion mahométane ; le divorce y était
1721_Montesquieu_LettresPersanes3	ce peuple d’esclaves. Chacun d’eux	avait	son pécule, qu’il possédait aux conditions que son maître lui
1721_Montesquieu_LettresPersanes3	des terres : mais il n’y en	avait	aucun qui ne s’attachât de tout son pouvoir à faire profiter
1721_Montesquieu_LettresPersanes3	subtiles, et dans laquelle il n’y	avait	qu’une famille, qui était la république, il avait été
1721_Montesquieu_LettresPersanes3	famille, qui était la république, il	avait	été établi que les maris changeassent de femmes tous les ans,
1721_Montesquieu_LettresPersanes3	j’ai ouï raconter à un homme qui	avait	été dans le pays du Mogol ; elle fait voir que les
1721_Montesquieu_LettresPersanes3	les malheureux, comme s’il n’y	avait	qu’eux qui fussent hommes ; et les grands mêmes, pour
1721_Montesquieu_LettresPersanes3	être un géomètre ; et il n’y	avait	rien qui n’y parût, car il était dans une rêverie
1721_Montesquieu_LettresPersanes3	se mit à rire comme s’il n’	avait	pas eu la moindre teinture de géométrie. Cependant son esprit régulier
1721_Montesquieu_LettresPersanes3	-là de la campagne avec un homme qui	avait	vu un château superbe et des jardins magnifiques : et il n’
1721_Montesquieu_LettresPersanes3	et des jardins magnifiques : et il n’	avait	vu, lui, qu’un bâtiment de soixante pieds de long
1721_Montesquieu_LettresPersanes3	fort satisfait d’un cadran qu’il y	avait	démêlé, d’une structure fort singulière ; et il s’échauffa
1721_Montesquieu_LettresPersanes3	la République romaine, s’il n’y	avait	pas eu cette différence injuste entre les citoyens romains et les peuples
1721_Montesquieu_LettresPersanes3	et les peuples vaincus ; si l’on	avait	donné aux gouverneurs des provinces une autorité moins grande ; si les
1721_Montesquieu_LettresPersanes3	taire, des mêmes trésors que leur injustice	avait	amassés. Il semble que la liberté soit faite pour le génie
1721_Montesquieu_LettresPersanes3	: il parlait du plaisir qu’il y	avait	de vivre à Paris ; il déplorait sa situation d’être obligé
1721_Montesquieu_LettresPersanes3	fasse contribuer tout le Languedoc. Il y	avait	vis-à-vis de moi un philosophe assez mal en ordre, qui prenait
1721_Montesquieu_LettresPersanes3	une certaine rue tout le mépris qu’on	avait	pour eux il y a six mois ; ils crient de toute
1721_Montesquieu_LettresPersanes3	à une dame de la cour, qui	avait	quelque envie de voir ma figure étrangère. Je la trouvai belle
1721_Montesquieu_LettresPersanes3	. Du temps de Cheik-Ali-Can, il y	avait	en Perse une femme nommée Zuléma : elle savait par cœur tout
1721_Montesquieu_LettresPersanes3	tout le saint Alcoran ; il n’y	avait	point de dervis qui entendît mieux qu’elle les traditions des saints
1721_Montesquieu_LettresPersanes3	et telles que, si un mortel les	avait	vues, il se donnerait aussitôt la mort, dans l’impatience
1721_Montesquieu_LettresPersanes3	, était d’une jalousie insupportable. Il	avait	douze femmes extrêmement belles, qu’il traitait d’une manière très
1721_Montesquieu_LettresPersanes3	leur esclavage. Un jour qu’il les	avait	toutes assemblées dans une salle de son sérail, une d’entre
1721_Montesquieu_LettresPersanes3	jardins se présentèrent ensuite ; la nature les	avait	ornés avec sa simplicité, et toute sa magnificence. Elle trouva
1721_Montesquieu_LettresPersanes3	des plus somptueux ornements. Cette nuit l’	avait	embellie ; elle avait donné de la vie à son teint et
1721_Montesquieu_LettresPersanes3	. Cette nuit l’avait embellie ; elle	avait	donné de la vie à son teint et de l’expression à
1721_Montesquieu_LettresPersanes3	, elle revenait vers la troupe qu’elle	avait	quittée, toujours avec un visage plus serein. Enfin, sur
1721_Montesquieu_LettresPersanes3	en foule au-devant d’elle. Il y	avait	plus de huit jours qu’elle était dans cette demeure heureuse,
1721_Montesquieu_LettresPersanes3	toujours hors d’elle -même, elle n’	avait	pas fait une seule réflexion : elle avait joui de son bonheur
1721_Montesquieu_LettresPersanes3	avait pas fait une seule réflexion : elle	avait	joui de son bonheur sans le connoître, et sans avoir eu
1721_Montesquieu_LettresPersanes3	, dont l’esprit était vraiment philosophe,	avait	passé presque toute sa vie à méditer : elle avait poussé ses
1721_Montesquieu_LettresPersanes3	presque toute sa vie à méditer : elle	avait	poussé ses réflexions beaucoup plus loin qu’on n’aurait dû l’
1721_Montesquieu_LettresPersanes3	. La retraite austère que son mari lui	avait	fait garder ne lui avait laissé que cet avantage. C’est
1721_Montesquieu_LettresPersanes3	son mari lui avait fait garder ne lui	avait	laissé que cet avantage. C’est cette force d’esprit qui
1721_Montesquieu_LettresPersanes3	C’est cette force d’esprit qui lui	avait	fait mépriser la crainte dont ses compagnes étaient frappées, et la
1721_Montesquieu_LettresPersanes3	les femmes d’Ibrahim étaient enfermées. Il	avait	, en passant, pris les clefs dans la poche de ce
1721_Montesquieu_LettresPersanes3	. Dans une heure, le faux Ibrahim	avait	séduit tous ses juges. Il est chassé et traîné indignement hors
1721_Montesquieu_LettresPersanes3	mort mille fois, si son rival n’	avait	ordonné qu’on lui sauvât la vie. Enfin, le nouvel
1721_Montesquieu_LettresPersanes3	; il leur parut que son voyage n’	avait	pas été pénible. Le nouveau maître prit une conduite si opposée
1721_Montesquieu_LettresPersanes3	trois ans après des pays lointains où il	avait	été transporté, ne trouva plus que ses femmes et trente-six enfants
1721_Montesquieu_LettresPersanes3	argent pour acheter une lampe de terre qui	avait	servi à un philosophe stoïcien. Je me suis défait de toutes
1721_Montesquieu_LettresPersanes3	défait de toutes les glaces dont mon oncle	avait	couvert presque tous les murs de ses appartements, pour avoir un
1721_Montesquieu_LettresPersanes3	six pièces d’une monnaie de cuivre qui	avait	cours il y a deux mille ans. Je ne sache pas
1721_Montesquieu_LettresPersanes3	d’un ancien mythologiste grec, qui n’	avait	point paru jusques ici, et que j’ai découvert dans la
1721_Montesquieu_LettresPersanes3	des Orcades, il naquit un enfant qui	avait	pour père Éole, dieu des vents, et pour mère une
1721_Montesquieu_LettresPersanes3	ouvrit une grande partie des outres qu’il	avait	apportées, et il distribua de sa marchandise à qui en voulut
1731_Prevost_Cleveland2_1	croyois le maître de sa discrétion depuisqu'il m'	avait	remis la lettre de Madame Eliot, et qu'il m'avoit
1731_Prevost_Cleveland2_1	nous croire engagés, que cet article n'	avait	pas même eu de part à nos délibérations ; que nous n'
1731_Prevost_Cleveland3_3	c'étoit dans cette opinion qu'il l'	avait	confiée à mes soins avec si peu de reserve. Je me
1731_Prevost_ManonLescaut1	un jour de Rouen, où elle m'	avait	prié d'aller solliciter une affaire au parlement de Normandie pour la
1731_Prevost_ManonLescaut1	le milieu du corps, il y en	avait	une dont l'air et la figure étaient si peu conformes à
1731_Prevost_ManonLescaut1	faire connaître lui -même, et qu'il	avait	de fortes raisons pour souhaiter de demeurer inconnu. - je puis
1731_Prevost_ManonLescaut1	dans la ville. Cependant, comme il	avait	la physionomie trop belle pour n'être pas reconnu facilement, je
1731_Prevost_ManonLescaut1	à retourner chez mon père, qui m'	avait	promis de m'envoyer bientôt à l'académie. Mon seul regret
1731_Prevost_ManonLescaut1	études qui conviennent à cette profession. Il	avait	mille bonnes qualités. Vous le connaîtrez par les meilleures dans la
1731_Prevost_ManonLescaut1	l'amenait à Amiens et si elle y	avait	quelques personnes de connaissance. Elle me répondit ingénument qu'elle y
1731_Prevost_ManonLescaut1	suivait sans prononcer une parole. Il n'	avait	point entendu notre entretien. Il était demeuré à se promener dans
1731_Prevost_ManonLescaut1	fruit de mes petites épargnes ; elle en	avait	à peu près le double. Nous nous imaginâmes, comme des
1731_Prevost_ManonLescaut1	quelques soupçons de mon amour. Il n'	avait	osé revenir à l'auberge, où il m'avait laissé,
1731_Prevost_ManonLescaut1	revenir à l'auberge, où il m'	avait	laissé, de peur de m'offenser par son retour ; mais
1731_Prevost_ManonLescaut1	. Nous sortîmes sans bruit. Elle n'	avait	point d'autre équipage que son linge, dont je me chargeai
1731_Prevost_ManonLescaut1	de la chaise, ce qui ne nous	avait	guère permis de nous entretenir qu'en changeant de chevaux ; mais
1731_Prevost_ManonLescaut1	ma famille et au chagrin que mon père	avait	dû ressentir de mon absence. Cependant, comme la débauche n'
1731_Prevost_ManonLescaut1	absence. Cependant, comme la débauche n'	avait	nulle part à ma conduite et que Manon se comportait aussi avec
1731_Prevost_ManonLescaut1	m'ouvrir, je lui demandai pourquoi elle	avait	tardé si longtemps. Elle me répondit, d'un air embarrassé
1731_Prevost_ManonLescaut1	un air embarrassé, qu'elle ne m'	avait	point entendu frapper. Je n'avais frappé qu'une fois ;
1731_Prevost_ManonLescaut1	était point sa faute et que madame lui	avait	défendu d'ouvrir la porte jusqu'à ce que M. de
1731_Prevost_ManonLescaut1	eue de me tromper ? Il n'y	avait	que trois heures qu'elle m'avait accablé de ses plus tendres
1731_Prevost_ManonLescaut1	y avait que trois heures qu'elle m'	avait	accablé de ses plus tendres caresses et qu'elle avait reçu les
1731_Prevost_ManonLescaut1	de ses plus tendres caresses et qu'elle	avait	reçu les miennes avec transport ; je ne connaissais pas mieux mon
1731_Prevost_ManonLescaut1	amant. Et cette confiance qu'elle m'	avait	marquée pour des ressources qui m'étaient inconnues ! J'avais peine
1731_Prevost_ManonLescaut1	avec la même attention ; et peut-être n'	avait	-elle pas moins de peine à juger de la situation de mon
1731_Prevost_ManonLescaut1	de lui, et le cocher, qui	avait	ses ordres, nous conduisit à grand train jusqu'à Saint-Denis.
1731_Prevost_ManonLescaut1	larmes, le tendre baiser qu'elle m'	avait	donné en se retirant, me paraissaient bien une énigme ; maisje
1731_Prevost_ManonLescaut1	devoir et à mériter l'affection qu'il	avait	pour moi. Il me fit passer la nuit à Saint-Denis,
1731_Prevost_ManonLescaut1	qu'il m'était possible. Mon frère	avait	à Saint-Denis une chaise à deux, dans laquelle nous partîmes de
1731_Prevost_ManonLescaut1	me livrant à une inconnue ; qu'il	avait	eu meilleure opinion de ma prudence, mais qu'il espérait que
1731_Prevost_ManonLescaut1	remerciai mon père de la bonté qu'il	avait	de me pardonner, et je lui promis de prendre une conduite
1731_Prevost_ManonLescaut1	, pour lui demander s'il ne m'	avait	pas raconté toute l'histoire. Mon frère lui répondit que je
1731_Prevost_ManonLescaut1	tranquille sur la route, qu'il n'	avait	pas cru que j'eusse besoin de ce remède pour me guérir
1731_Prevost_ManonLescaut1	depuis mon départ d'Amiens, Manon m'	avait	aimé environ douze jours : " car, ajouta-t -il, je
1731_Prevost_ManonLescaut1	plus longtemps un discours dont chaque mot m'	avait	percé le coeur. Je me levai de table, et je
1731_Prevost_ManonLescaut1	vous. Je reconnaissais trop clairement qu'il	avait	raison. C'était un mouvement involontaire qui me faisait prendre ainsi
1731_Prevost_ManonLescaut1	vers la volupté, mais le ciel m'	avait	donné, en même temps, du goût pour la vertu.
1731_Prevost_ManonLescaut1	ou cinq heures d'avance, il lui	avait	été impossible de me joindre ; qu'il était arrivé néanmoins à
1731_Prevost_ManonLescaut1	me serais arrêté à Paris, il y	avait	passé six semaines à me chercher inutilement ; qu'il allait dans
1731_Prevost_ManonLescaut1	trouver, et qu'un jour enfin il	avait	reconnu ma maîtresse à la Comédie ; qu'elle y était dans
1731_Prevost_ManonLescaut1	fortune à un nouvel amant ; qu'il	avait	suivi son carrosse jusqu'à sa maison et qu'il avait appris
1731_Prevost_ManonLescaut1	carrosse jusqu'à sa maison et qu'il	avait	appris d'un domestique qu'elle était entretenue par les libéralités de
1731_Prevost_ManonLescaut1	. l'évêque d'Amiens, qui m'	avait	donné le même conseil, et les présages heureux qu'il avait
1731_Prevost_ManonLescaut1	conseil, et les présages heureux qu'il	avait	formés en ma faveur, s'il m'arrivait d'embrasser ce
1731_Prevost_ManonLescaut1	visites, dans le dessein qu'il m'	avait	inspiré, je pris l'occasion d'en faire l'ouverture à
1731_Prevost_ManonLescaut1	des affaires de Manon. Il m'en	avait	d'abord coûté beaucoup pour me faire cette violence ; mais les
1731_Prevost_ManonLescaut1	eu quelque tendresse pour elle, il y	avait	eu, aussi, bien de la dureté à laisser passer deux
1731_Prevost_ManonLescaut1	de son sort et qu'il y en	avait	beaucoup encore à la voir dans l'état où elle était en
1731_Prevost_ManonLescaut1	était devenu passionné pour elle ; qu'il	avait	fait sa déclaration en fermier général, c'est-à-dire en lui marquant
1731_Prevost_ManonLescaut1	payement serait proportionné aux faveurs ; qu'elle	avait	capitulé d'abord, mais sans autre dessein que de tirer de
